blockNumber,hourlyBorrowUSD,hourlyDepositUSD,hourlyRepayUSD,hourlyWithdrawUSD,id,inputToken,name,protocol,timestamp,totalBorrowBalanceUSD,totalDepositBalanceUSD,totalValueLockedUSD,lenderRate,borrowRate
11367197,0,0,0,0,0xcc12abe4ff81c9378d670de1b57f8e0dd228d77a,REN,Aave interest bearing REN,Aave v2,1606832623,0,0,0,null,null
11373673,0,0.003273596176821983273596176821983274,0,0,0xcc12abe4ff81c9378d670de1b57f8e0dd228d77a,REN,Aave interest bearing REN,Aave v2,1606920055,0,0.003273596176821983273596176821983274,0.003273596176821983273596176821983274,0,0
11374094,0.0003210310486233157586408904510837727,0,0,0,0xcc12abe4ff81c9378d670de1b57f8e0dd228d77a,REN,Aave interest bearing REN,Aave v2,1606925589,0.0003210310486233157586408904510837727,0.003210310486233157586408904510837727,0.003210310486233157586408904510837727,0.1244444444444444,2.2222222222222222
11374579,0.0009931458699472759226713532513181018,0,0,0,0xcc12abe4ff81c9378d670de1b57f8e0dd228d77a,REN,Aave interest bearing REN,Aave v2,1606931672,0.001324195486583019865319273579379027,0.003310487226476379604569420035149384,0.003310487226476379604569420035149384,1.9911129034251447,8.8888928895889565
11376123,0.001020036101083032490974729241877256,0,0.001020077271967170743561973525872443,0,0xcc12abe4ff81c9378d670de1b57f8e0dd228d77a,REN,Aave interest bearing REN,Aave v2,1606951899,0.001360093671693956779061371841155235,0.003400207043633579047954271961492178,0.003400207043633579047954271961492178,1.9911428903532909,8.8889598244142845
11379520,0,0,0,0,0xcc12abe4ff81c9378d670de1b57f8e0dd228d77a,REN,Aave interest bearing REN,Aave v2,1606997134,0.001199281897585102735024449877750611,0.003426248804697808734718826405867971,0.003426248804697808734718826405867971,1.5246855151218229,7.7783927296849183
11379865,0,0,0,0.0005139473526963982328850855745721272,0xcc12abe4ff81c9378d670de1b57f8e0dd228d77a,REN,Aave interest bearing REN,Aave v2,1607001742,0.001199291439087766741136919315403423,0.00291231099347370404156479217603912,0.00291231099347370404156479217603912,2.1103256592025431,9.1511246147337885
11380589,0,56.01624921461371518941045232273839,0,0,0xcc12abe4ff81c9378d670de1b57f8e0dd228d77a,REN,Aave interest bearing REN,Aave v2,1607010848,0.001199313622190885634168704156479218,56.01916154779012787183863080684597,56.01916154779012787183863080684597,0.0000000057038466,0.0004757553146119
11380874,0,6337494.525068184452910345349224898,0,0,0xcc12abe4ff81c9378d670de1b57f8e0dd228d77a,REN,Aave interest bearing REN,Aave v2,1607014794,0.001202100522273094446626361059262816,6286284.958466719070099400624776171,6286284.958466719070099400624776171,0,0.0000000042494645
11381330,0,131616.0508155099723526636507694358,0,0,0xcc12abe4ff81c9378d670de1b57f8e0dd228d77a,REN,Aave interest bearing REN,Aave v2,1607020753,0.001202100522273100971227052240900379,6417901.009282229042452070800146298,6417901.009282229042452070800146298,0,0.000000004162318
11381611,0,185.3408108547438530258527873965176,0,0,0xcc12abe4ff81c9378d670de1b57f8e0dd228d77a,REN,Aave interest bearing REN,Aave v2,1607024464,0.001202100522273105092027488776671471,6418086.350093083786305100430334095,6418086.350093083786305100430334095,0,0.0000000041621978
11381730,0,11135.84783446777211260305447072265,0,0,0xcc12abe4ff81c9378d670de1b57f8e0dd228d77a,REN,Aave interest bearing REN,Aave v2,1607025839,0.001202100522273106809027670666576093,6429222.197927551558417705201804999,6429222.197927551558417705201804999,0,0.0000000041549886
11382205,0,43069.45190368172736982894272221143,0,6284406.314818316925542899624635708,0xcc12abe4ff81c9378d670de1b57f8e0dd228d77a,REN,Aave interest bearing REN,Aave v2,1607032419,0.001202100522273141149031308464668529,187885.3350129163602446688598951408,187885.3350129163602446688598951408,0.0000000000000005,0.0000001421789781
11382383,5282.879115959975452766928334762712,0,0,0,0xcc12abe4ff81c9378d670de1b57f8e0dd228d77a,REN,Aave interest bearing REN,Aave v2,1607034705,5282.880339207172390783589811334483,191190.5079000302858683298553539945,191190.5079000302858683298553539945,0.0000000053429202,0.6140333124312596
11383423,0.3626122726349176327028676021964613,6636000.624849136293319362613387826,0,0,0xcc12abe4ff81c9378d670de1b57f8e0dd228d77a,REN,Aave interest bearing REN,Aave v2,1607048699,5482.368431653041109210829342013155,6834397.599533258476993430869104879,6834397.599533258476993430869104879,0.0000000261560761,0.0178260640850936
