blockNumber,hourlyBorrowUSD,hourlyDepositUSD,hourlyRepayUSD,hourlyWithdrawUSD,id,inputToken,name,protocol,timestamp,totalBorrowBalanceUSD,totalDepositBalanceUSD,totalValueLockedUSD,lenderRate,borrowRate
11367184,0,0,0,0,0xa361718326c15715591c299427c62086f69923d9,BUSD,Aave interest bearing BUSD,Aave v2,1606832522,0,0,0,null,null
11373623,0,15.08960573476702508960573476702509,0,0,0xa361718326c15715591c299427c62086f69923d9,BUSD,Aave interest bearing BUSD,Aave v2,1606919438,0,15.08960573476702508960573476702509,15.08960573476702508960573476702509,0,0
11373988,5.031745784496579911121362142464295,0,0,9.958992384299941417691857059168131,0xa361718326c15715591c299427c62086f69923d9,BUSD,Aave interest bearing BUSD,Aave v2,1606924179,4.979500652792740801113063854715876,4.979500652790943729818394844756883,4.979500652790943729818394844756883,93.6,0
11379250,0,0,0,0,0xa361718326c15715591c299427c62086f69923d9,BUSD,Aave interest bearing BUSD,Aave v2,1606993398,2.00528370484155831619682151589242,4.996103303488411680713325183374083,4.996103303488411680713325183374083,0.7249354043979623,0
11379543,0,0,0,0.9969437652811735941320293398533007,0xa361718326c15715591c299427c62086f69923d9,BUSD,Aave interest bearing BUSD,Aave v2,1606997458,2.005288885789337193371638141809291,3.999164719138077948069070904645477,3.999164719138077948069070904645477,1.1314237268017712,0
11379859,0,0,0,0.9969437652811735941320293398533007,0xa361718326c15715591c299427c62086f69923d9,BUSD,Aave interest bearing BUSD,Aave v2,1607001622,2.005295524109093401153422982885086,3.002227592149299173896699266503667,3.002227592149299173896699266503667,2.0076068757683812,0
11380148,0,49847.18826405867970660146699266504,0,0,0xa361718326c15715591c299427c62086f69923d9,BUSD,Aave interest bearing BUSD,Aave v2,1607005204,2.005303130896295831555012224938875,49850.1904992575765534585140586797,49850.1904992575765534585140586797,0.0000000072818031,0
11382455,31819.490257496551806612217150281,0,0,0,0xa361718326c15715591c299427c62086f69923d9,BUSD,Aave interest bearing BUSD,Aave v2,1607035706,31821.52874771246847925846184634078,49720.98636492756781731469082308859,49720.98636492756781731469082308859,1.8432112911857698,0
11386626,5585.801366585225185594734627831362,0,0,0,0xa361718326c15715591c299427c62086f69923d9,BUSD,Aave interest bearing BUSD,Aave v2,1607091398,37809.1059751281322271114386759321,50347.73490890764560839975512683297,50347.73490890764560839975512683297,2.5377302440980831,0
11393471,3221.087583199999999303271098832463,0,0,0,0xa361718326c15715591c299427c62086f69923d9,BUSD,Aave interest bearing BUSD,Aave v2,1607182481,41057.73523622664354933994475235604,50383.04933732369509138214564995485,50383.04933732369509138214564995485,8.4019453939416698,0
11393774,3221.181861599999999455440554036983,0,0,0,0xa361718326c15715591c299427c62086f69923d9,BUSD,Aave interest bearing BUSD,Aave v2,1607186680,40723.7293809335290634582120995468,49938.03514794477910527738108593643,49938.03514794477910527738108593643,8.6183293142021443,0
11393848,0,0,0,0,0xa361718326c15715591c299427c62086f69923d9,BUSD,Aave interest bearing BUSD,Aave v2,1607187729,37502.6940049503791430315831328863,49938.19421527513536463435521751337,49938.19421527513536463435521751337,2.5378840361619212,0
11394338,2995.713898632661084786062158551653,0,0,0,0xa361718326c15715591c299427c62086f69923d9,BUSD,Aave interest bearing BUSD,Aave v2,1607193905,37502.99918515959847389092062057535,49938.49939465572438031936247566458,49938.49939465572438031936247566458,2.5378943216259006,0
11400167,2516.369047619047619047619047619048,0,0,0,0xa361718326c15715591c299427c62086f69923d9,BUSD,Aave interest bearing BUSD,Aave v2,1607270834,40322.39490552449469139092559523809,50340.85736238233995067500059523809,50340.85736238233995067500059523809,3.2394727832638391,0
11404117,1003.285453043891356542617046818727,0,0,0,0xa361718326c15715591c299427c62086f69923d9,BUSD,Aave interest bearing BUSD,Aave v2,1607323132,41197.99295216601282581686040262378,50180.70056442735200778896470022782,50180.70056442735200778896470022782,10.7112859300898694,0
11404702,0,2902.53628742640144692302600840336,0,0,0xa361718326c15715591c299427c62086f69923d9,BUSD,Aave interest bearing BUSD,Aave v2,1607331129,41199.50743480149467401775491478572,53084.75130942597955501834373029628,53084.75130942597955501834373029628,2.7105472264455717,0
11404808,0,0,0,2902.539271154259613889239647233708,0xa361718326c15715591c299427c62086f69923d9,BUSD,Aave interest bearing BUSD,Aave v2,1607332325,41199.5680678148602666179047649246,50182.27267124442010634848042177653,50182.27267124442010634848042177653,10.7134537162904107,0
11408197,50.26572015075590386235829425556858,50.26572015075590386235829425556858,0,0,0xa361718326c15715591c299427c62086f69923d9,BUSD,Aave interest bearing BUSD,Aave v2,1607378099,41022.69553825950813168899875146542,49953.9941606598050267159561957796,49953.9941606598050267159561957796,10.7942028637064563,0
11409641,50.55303196548542545668827342368886,50.55303196548542545668827342368886,0,0,0xa361718326c15715591c299427c62086f69923d9,BUSD,Aave interest bearing BUSD,Aave v2,1607397195,41294.45967086853239003060855038302,50273.12508436357782773551027106658,50273.12508436357782773551027106658,10.8679867486324129,0
11411881,0,17009,0,0,0xa361718326c15715591c299427c62086f69923d9,BUSD,Aave interest bearing BUSD,Aave v2,1607426844,41183.361147435093988761,67145.648898864886612994,67145.648898864886612994,1.69285716922754,0
