,blockNumber,hourlyBorrowUSD,hourlyDepositUSD,hourlyRepayUSD,hourlyWithdrawUSD,id,inputToken,name,protocol,timestamp,totalBorrowBalanceUSD,totalDepositBalanceUSD,totalValueLockedUSD,lenderRate,borrowRate
0,7711104,0.0,310.5734666266469,0.0,0.0,0x158079ee67fce2f58472a96584a73c7ab9ac95c1,REP,Compound Augur,Compound v2,1557197067,0.0,310.5734666266469,310.5734666266469,0.0,2.178472222192595
1,7711868,0.0,8.451871890698166,0.0,0.0,0x158079ee67fce2f58472a96584a73c7ab9ac95c1,REP,Compound Augur,Compound v2,1557207858,0.0,318.73421673634726,318.73421673634726,0.0,2.13472222219319
2,7715069,20.004143099733334,0.0,0.0,0.0,0x158079ee67fce2f58472a96584a73c7ab9ac95c1,REP,Compound Augur,Compound v2,1557250486,20.004143099733334,308.2133866517244,308.2133866517244,0.256261283523003,4.387044427888848
3,7757514,0.0,123.35884782554461,0.0,0.0,0x158079ee67fce2f58472a96584a73c7ab9ac95c1,REP,Compound Augur,Compound v2,1557823849,21.053359175183925,447.49481110714174,447.49481110714174,0.162302713062748,3.833097572575516
4,7757595,0.0,0.0,0.0,123.56409584670926,0x158079ee67fce2f58472a96584a73c7ab9ac95c1,REP,Compound Augur,Compound v2,1557824899,21.088414906998835,324.6752700797746,324.6752700797746,0.2593133461986435,4.435960117477568
5,7759138,0.0,2.067336172866421,0.0,0.0,0x158079ee67fce2f58472a96584a73c7ab9ac95c1,REP,Compound Augur,Compound v2,1557846091,21.059539727903143,326.28920019736927,326.28920019736927,0.256914842900508,4.422832685892568
6,7769320,1634.87324405003,1323.0250906804204,23.720128619780727,0.0,0x158079ee67fce2f58472a96584a73c7ab9ac95c1,REP,Compound Augur,Compound v2,1557982381,1634.87324405003,1679.8467779685432,1679.8467779685432,30.371061705776025,34.673928483912825
7,7769675,0.0,836.0607480823076,0.0,0.0,0x158079ee67fce2f58472a96584a73c7ab9ac95c1,REP,Compound Augur,Compound v2,1557987558,1679.3019409296487,2561.5471277125766,2561.5471277125766,14.146997069365492,23.97702602580688
8,7770946,842.9436039322808,0.0,0.0,0.0,0x158079ee67fce2f58472a96584a73c7ab9ac95c1,REP,Compound Augur,Compound v2,1558004903,2529.1404645317025,2571.926283119865,2571.926283119865,30.870029755118928,34.88029145845956
9,7772748,0.0,119.7516743491702,0.0,0.0,0x158079ee67fce2f58472a96584a73c7ab9ac95c1,REP,Compound Augur,Compound v2,1558029288,2515.772159552203,2678.004104649114,2678.004104649114,28.26899844004254,33.43550168734372
10,7775995,0.0,0.0,1648.5393430720992,0.0,0x158079ee67fce2f58472a96584a73c7ab9ac95c1,REP,Compound Augur,Compound v2,1558072755,517.0267211830735,2305.0486772318227,2305.0486772318227,1.9605737055388572,9.71197993295368
11,7779081,0.0,0.0,0.0,706.3532768853833,0x158079ee67fce2f58472a96584a73c7ab9ac95c1,REP,Compound Augur,Compound v2,1558114494,508.1964389863455,1559.095898385364,1559.095898385364,3.8515340164618,13.129023929609135
12,7781542,0.0,177.33908195819245,530.6717039724301,0.0,0x158079ee67fce2f58472a96584a73c7ab9ac95c1,REP,Compound Augur,Compound v2,1558147423,5e-15,1805.2287811563367,1805.2287811563367,0.0,2.227083333303045
13,7787781,0.0,0.0,0.0,113.62502326971467,0x158079ee67fce2f58472a96584a73c7ab9ac95c1,REP,Compound Augur,Compound v2,1558231874,5.4e-15,1825.6053677568584,1825.6053677568584,0.0,2.2170138888587374
14,7789569,0.0,0.996992167482192,0.0,0.0,0x158079ee67fce2f58472a96584a73c7ab9ac95c1,REP,Compound Augur,Compound v2,1558256332,5.3e-15,1788.9832710564297,1788.9832710564297,0.0,2.2024305555256025
15,7804421,515.0351869873587,0.0,0.0,0.0,0x158079ee67fce2f58472a96584a73c7ab9ac95c1,REP,Compound Augur,Compound v2,1558458299,515.0351869873587,1656.692004177716,1656.692004177716,3.494426831944464,12.489306314362832
