blockNumber,hourlyBorrowUSD,hourlyDepositUSD,hourlyRepayUSD,hourlyWithdrawUSD,id,inputToken,name,protocol,timestamp,totalBorrowBalanceUSD,totalDepositBalanceUSD,totalValueLockedUSD,lenderRate,borrowRate
17019320,0,0,0,0,0xf6d2224916ddfbbab6e6bd0d1b7034f4ae0cab18,UNI,Aave Ethereum UNI,Aave v3,1681148423,0,0,0,null,null
17024988,0,0.06005,0,0,0xf6d2224916ddfbbab6e6bd0d1b7034f4ae0cab18,UNI,Aave Ethereum UNI,Aave v3,1681217759,0,0.06005,0.06005,0,10
17032238,0,1.17687532,0,0,0xf6d2224916ddfbbab6e6bd0d1b7034f4ae0cab18,UNI,Aave Ethereum UNI,Aave v3,1681306295,0,1.235719086,1.235719086,0,10
17044709,0,37.62814696639468584738932,0,0,0xf6d2224916ddfbbab6e6bd0d1b7034f4ae0cab18,UNI,Aave Ethereum UNI,Aave v3,1681466603,0,38.95977767449468584738932,38.95977767449468584738932,0,10
17047259,0,2534.7673546472186661250314,0,2534.7673546472186661250314,0xf6d2224916ddfbbab6e6bd0d1b7034f4ae0cab18,UNI,Aave Ethereum UNI,Aave v3,1681498103,0,38.9124773323221736408,38.9124773323221736408,0,10
17050030,5.018400170203833590757,0,0,0,0xf6d2224916ddfbbab6e6bd0d1b7034f4ae0cab18,UNI,Aave Ethereum UNI,Aave v3,1681532399,5.018400170203833590757,38.283330637208997372,38.283330637208997372,0.213838876158309,13.7869224674013094
17050900,0,0.623448,0,0,0xf6d2224916ddfbbab6e6bd0d1b7034f4ae0cab18,UNI,Aave Ethereum UNI,Aave v3,1681543211,5.02123803927786868944312,38.92818787708899921779592,38.92818787708899921779592,0.207046837745064,13.7262962791339108
17055691,0,6.2826,0,0,0xf6d2224916ddfbbab6e6bd0d1b7034f4ae0cab18,UNI,Aave Ethereum UNI,Aave v3,1681601963,5.060182943423928760362,45.5114012055596761094466,45.5114012055596761094466,0.1538390819013698,13.2120065454708243
17065159,0,99.488,0,0,0xf6d2224916ddfbbab6e6bd0d1b7034f4ae0cab18,UNI,Aave Ethereum UNI,Aave v3,1681718111,5.008471311552782946228,144.531691481125890895412,144.531691481125890895412,0.014943732088632,11.0010888363801294
17073006,0,10.03788315033807104563922552,0,0,0xf6d2224916ddfbbab6e6bd0d1b7034f4ae0cab18,UNI,Aave Ethereum UNI,Aave v3,1681814015,5.0362057214728603953534108,155.36760251655671643942590664,155.36760251655671643942590664,0.0130755753625759,10.936426048630484
