blockNumber,hourlyBorrowUSD,hourlyDepositUSD,hourlyRepayUSD,hourlyWithdrawUSD,id,inputToken,name,protocol,timestamp,totalBorrowBalanceUSD,totalDepositBalanceUSD,totalValueLockedUSD,lenderRate,borrowRate
16496800,0,0,0,0,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8,WBTC,Aave Ethereum WBTC,Aave v3,1674806207,0,0,0,null,null
16498211,0,14195.77442390521302,0,0,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8,WBTC,Aave Ethereum WBTC,Aave v3,1674823235,0,14195.77442390521302,14195.77442390521302,0,9
16498545,0,3406.0515668829346284,0,0,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8,WBTC,Aave Ethereum WBTC,Aave v3,1674827267,0,17594.310636271861373,17594.310636271861373,0,9
16498670,0,61090.023107882883708,0,0,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8,WBTC,Aave Ethereum WBTC,Aave v3,1674828779,0,78647.075000604031563,78647.075000604031563,0,9
16499116,0,41823.427695869661795,0,0,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8,WBTC,Aave Ethereum WBTC,Aave v3,1674834143,0,120948.1721119668579039,120948.1721119668579039,0,9
16499351,0,1274.171478698960448,0,0,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8,WBTC,Aave Ethereum WBTC,Aave v3,1674836999,0,122376.2575766276909836,122376.2575766276909836,0,9
16499772,0,990.105948774012,0,2266.901009526972,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8,WBTC,Aave Ethereum WBTC,Aave v3,1674842087,0,121351.441279001262,121351.441279001262,0,9
16500685,5797.082467316717072,0,0,0,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8,WBTC,Aave Ethereum WBTC,Aave v3,1674853115,5797.082467316717072,121341.7697305493803195,121341.7697305493803195,0.0284036283150906,9.7431640281885477
16501986,16398.0268320198525832,0,0,0,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8,WBTC,Aave Ethereum WBTC,Aave v3,1674868811,22205.0270189041176092,121548.9302542453547532,121548.9302542453547532,0.4153132738120966,11.841748736197424
16502517,0,46101.2614411509678672,0,0,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8,WBTC,Aave Ethereum WBTC,Aave v3,1674875195,22161.2863125255456624,167410.1622201347510556,167410.1622201347510556,0.2180728773003072,11.059200317479087
