,blockNumber,hourlyBorrowUSD,hourlyDepositUSD,hourlyRepayUSD,hourlyWithdrawUSD,id,inputToken,name,protocol,timestamp,totalBorrowBalanceUSD,totalDepositBalanceUSD,totalValueLockedUSD,lenderRate,borrowRate
0,16496792,0.0,0.0,0.0,0.0,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674806111,0.0,0.0,0.0,,
1,16497089,65.17925701919744,4825.932845875682,0.0,1.58587,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674809687,65.1803733749505,4824.376076773325,4824.376076773325,0.012221031312648,6.867553161357272
2,16497355,790.5694,774.758012,64.98599050895278,0.0,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674812903,790.5696489571826,5584.741575900236,5584.741575900236,0.2012321219759609,7.507794271003018
3,16497705,0.0,41812.50073310452,0.0,0.0,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674817115,788.3588244759302,47380.43919403021,47380.43919403021,0.0152608678290214,6.883194545049289
4,16497885,0.0,6306.8548,0.0,0.0,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674819287,788.3594103614535,53687.29449203271,53687.29449203271,0.0133522388474473,6.873421412792016
5,16498232,28279.624615816792,82263.80450859638,0.0,31541.40162477733,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674823487,29068.177881428735,104421.84406253572,104421.84406253572,0.549487757941286,8.191862848769878
6,16498587,23650.1815845,112996.5305112432,0.0,240.4049048128321,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674827783,52507.92576184098,216312.6960804348,216312.6960804348,0.4442317124854368,8.01370405773297
7,16498885,74895.79433496806,87189.03897179135,0.0,0.0,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674831359,128426.5061721231,306475.0581045045,306475.0581045045,1.0651631408078128,8.895219202593378
8,16499173,255745.144501503,1578381.7707153673,0.0,0.0,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674834851,384172.4255612168,1884857.4874740196,1884857.4874740196,0.3409761949120029,7.819101959448192
9,16499419,0.0,2371.92693,0.0,0.0,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674837815,383641.5247403456,1884625.7356983144,1884625.7356983144,0.3403359043968553,7.817818716173457
10,16499763,0.0,19778.9415,0.0,159.68783440436837,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674841967,386781.9641619645,1919770.4122457171,1919770.4122457171,0.3351396722301088,7.807364933281918
11,16500037,213786.480547296,40075.7833,0.0,0.0,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674845279,601594.4331126196,1964934.7931287512,1964934.7931287512,0.6387034150388111,8.330824997543667
12,16500376,0.0,10392.4198777479,0.0,0.0,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674849383,605357.5941922124,1987664.2519489287,1987664.2519489287,0.6333720774596977,8.32278568175987
13,16500685,3220.977472841781,238.83596618,805.2960725902793,0.0,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674853115,603001.6000926952,1972210.6568888435,1972210.6568888435,0.6373217493743702,8.328744553255401
14,16500972,0.0,24095.88,0.0,0.0,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674856583,603003.2262223258,1996307.9190970927,1996307.9190970927,0.6251302648231559,8.310295107047597
15,16501226,0.0,12758.705502119315,0.0,23844.00442326784,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674859631,599684.80567405,1974233.14041399,1974233.14041399,0.6307220798250072,8.318777896724274
16,16501561,541974.4484413756,108890.43200426534,0.0,0.0,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674863675,1142886.3957984115,2087153.5812098684,2087153.5812098684,1.6760667338106867,9.537903948997908
17,16501826,111776.0,542287.5371120031,0.0,0.0,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674866891,1263806.7629760609,2647805.839995609,2647805.839995609,1.3255228713571108,9.186514495509783
18,16502069,529211.5269300127,32838.17718563737,0.0,33960.23907043428,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674869807,1791558.8585692733,2643619.457646811,2643619.457646811,2.4303184185612623,10.188453625279957
19,16502368,0.0,112738.72548,0.0,0.0,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674873407,1784778.4033808345,2746347.6443926194,2746347.6443926194,2.2575649021604884,10.049361415291932
20,16502711,958.9175889944419,559320.5358295734,0.0,0.0,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674877535,1786720.187633551,3307174.300743195,3307174.300743195,1.6376629064355888,9.501274008545533
21,16503048,0.0,32628.35220456,0.0,0.0,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674881591,1789488.934530404,3344919.3348108893,3344919.3348108893,1.6103108992789028,9.474929847909006
22,16503279,0.0,98664.3438638448,0.0,0.0,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674884411,1789129.0521065926,3442905.299619071,3442905.299619071,1.5320011534139903,9.398277554241098
23,16503549,0.0,286.9898766785935,0.0,0.0,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674887651,1788689.5233215657,3442339.6359839104,3442339.6359839104,1.5317870270106444,9.398065381815133
24,16503950,1636456.7582434958,3415492.5427612066,1627832.7296,3136723.805663721,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674892463,1777854.1583623043,3700079.0481439503,3700079.0481439503,1.340548009388572,9.202440803268088
25,16504224,1592.76166,4647473.894841688,0.0,4642834.579761749,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674895751,1782898.829670892,3711895.2129828143,3711895.2129828143,1.3397411368770764,9.201587737780265
26,16504494,203368.029382118,352247.4598443277,0.0,25476.76884736,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674898991,1985753.985631968,4037590.6436842936,4037590.6436842936,1.3946355988798034,9.259069085948024
27,16504872,118791.08892875,0.0,0.0,0.0,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674903539,2096546.6523761717,4021029.251699319,4021029.251699319,1.5407781472059825,9.40696209069798
28,16505161,39644.08892875,230349.59964273608,0.0,4757.517009313569,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674907019,2137537.558838828,4249283.589459373,4249283.589459373,1.4492301597079869,9.315159127514828
29,16505438,19834.46524025,165978.07963610516,0.0,0.0,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674910391,2157379.690968033,4415268.185910471,4415268.185910471,1.379254743404398,9.243075622784547
30,16505765,31489.5,120115.54790304803,0.0,15.68234975534126,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674914339,2172178.935688674,4501408.994587458,4501408.994587458,1.3503289076313443,9.212761959913855
31,16505938,43534.23375,5105.80121913608,0.0,0.0,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674916415,2215718.0195332826,4506518.918360032,4506518.918360032,1.3939251654580198,9.258332244355557
32,16506315,0.0,322558.96594743273,0.0,0.0,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674920951,2222321.573434041,4843549.802784159,4843549.802784159,1.2399454403012256,9.094090042166249
33,16506634,0.0,17207.309435243227,0.0,0.0,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674924791,2222710.1325831935,4861592.551991715,4861592.551991715,1.2325634225462252,9.085975085752825
34,16506846,0.0,20544.33222575419,23666.985627151815,63.10584362360033,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674927359,2196491.377111696,4876484.838989052,4876484.838989052,1.2019874607481107,9.052110946293714
35,16507477,0.0,20497.40886574717,0.0,0.0,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674934967,2188763.0623987904,4879801.731848612,4879801.731848612,1.1935206986356892,9.042660439104877
36,16507783,0.0,0.0470907,0.0,0.0,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674938639,2185485.204004089,4872482.872305986,4872482.872305986,1.193524711241566,9.042664925571108
37,16508116,0.0,1505.2148304,0.0,0.0,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674942671,2183046.431843677,4868538.85411289,4868538.85411289,1.1929090827457054,9.041976510688842
38,16508304,183568.9135791369,0.0,0.0,0.0,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674944927,2366381.5042483467,4868010.605916175,4868010.605916175,1.3672417178416771,9.230523959308968
39,16508743,0.0,59545.80391723903,0.0,0.0,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674950231,2370544.5590408826,4936182.5977736,4936182.5977736,1.3393488465444179,9.201172899248894
40,16508955,0.0,138277.68406181256,0.0,0.0,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674952787,2385513.333346032,5106380.457957794,5106380.457957794,1.2782216449959933,9.1357976636556
41,16509489,34.9668,64.1695681496,0.0,12716.324855708832,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,WETH,Aave Ethereum WETH,Aave v3,1674959219,2399114.384785413,5122746.661107922,5122746.661107922,1.2835996077310015,9.141609156796385
